img_id,phase,iou_RV,dice_RV,hd_RV,assd_RV,iou_MYO,dice_MYO,hd_MYO,assd_MYO,iou_LV,dice_LV,hd_LV,assd_LV
B4O3V3,ED,0.03470796790446879,0.06708746618576135,75.82216034906945,21.40361112760145,0.006682625174551133,0.013276528286936425,72.47068372797375,7.159271797694474,0.16391158989599589,0.2816564270326396,22.40535650240808,3.6257161637500905
B4O3V3,ES,2.2104332449159547e-14,2.2104332449159547e-14,82.46817568007674,57.589380728524795,6.996431819771867e-15,6.996431819771867e-15,75.0066663703967,15.404939967506673,0.230477094706878,0.37461419753087627,93.96275858019496,2.864403943754091
B5F8L9,ED,0.6603113130259949,0.7954066298838209,78.44743462982075,4.510175027127256,0.29779647069580967,0.4589263068902391,72.03471385380801,3.0176250035930487,0.37414215686274893,0.5445465085169021,53.48831648126533,3.2511151844721624
B5F8L9,ES,0.49163491800564035,0.6591893392559727,51.31276644267,5.101632743206575,0.2734877734877813,0.4295098534613489,47.21228653645151,4.62924513994291,0.17396907216495436,0.2963776070252513,55.10898293381942,4.9582123745023345
B8H5H6,ED,0.49202350965575503,0.6595385481148018,46.8187996428785,1.3987266433508485,0.029000217501638302,0.056365814133734544,67.11929677819934,5.021815033554975,1.0456969570218442e-14,1.0456969570218442e-14,78.52388171760232,18.652922292937667
B8H5H6,ES,0.36295247367024197,0.5325974025974056,53.45091205957107,2.079666157696125,0.022192779065923963,0.043421905379139314,52.43090691567332,7.030608462635127,1.1761938367442817e-14,1.1761938367442817e-14,79.45438943192504,20.029704204930894
B8J7R4,ED,0.49218205358032574,0.659680971768006,56.78027826631356,5.7965145796959385,0.04167055965618012,0.08000717553144605,85.29947244854449,9.056581636177555,0.0017504619274627854,0.0034948063294922486,87.06893820416096,25.792941177562884
B8J7R4,ES,0.30075625363584496,0.46243291592129404,61.652250567193406,8.688019944686339,0.011756489349330558,0.023239760699505025,89.2468486838611,12.071799627252059,1.2144765606023656e-14,1.2144765606023656e-14,90.56489386070079,25.16801329851671
B9E0Q1,ED,0.26896903708745096,0.4239174152031142,65.73431371817918,9.948158916714394,0.01988427143609658,0.0389931916649573,66.007575322837,11.926040845139537,0.17599893976542857,0.29931819462444753,66.34003316248794,9.159724647188852
B9E0Q1,ES,0.11630542569770341,0.20837563451777655,72.02083032012335,17.6149210464114,0.006707317073182845,0.013325257419757562,72.36021006050217,17.688281436036,0.08160528216239471,0.15089660434949304,69.98571282769076,10.51906598584207
B9H8N8,ED,0.3436862745098142,0.511557319635775,6.708203932499369,1.2439545076347922,0.04289382268540941,0.08225923244027397,53.04714883949938,3.0744406412783243,0.3389414651244381,0.5062827225130934,80.06247560499239,4.72774536387787
B9H8N8,ES,0.25579027742429994,0.4073773814349532,52.3450093132096,1.633111255112479,0.028551034975035177,0.05551700208190396,60.440052945046304,3.996136085911501,0.037451279444178316,0.07219862789939444,85.44003745317531,10.803559186273237
C0K1P0,ED,0.30020040080161253,0.4617755856966763,50.60632371551998,3.3732407541986795,0.014368829337103187,0.02833058138525221,61.773780845922005,4.79655473810716,0.061257679797631706,0.1154435552528671,67.80855403265875,6.295651770645419
C0K1P0,ES,0.14213309828120005,0.24889060389737125,55.0,7.267965963177153,0.007678621593791481,0.015240219310482155,64.91532946846992,8.083697521363128,3.034901365705522e-14,3.034901365705522e-14,73.66138744281159,8.24621415848939
C1K8P5,ED,0.543999078553334,0.7046624393882902,52.01922721455981,4.960589856653895,0.23664321084181345,0.3827186512118084,55.31726674375732,3.798637323711527,0.45307612095933975,0.6236096160746356,68.1395626636978,2.675225594931814
C1K8P5,ES,0.15358224016147018,0.26627011896432357,57.227615711297986,7.0040844740809245,0.11240721102864772,0.20209723546235778,58.88972745734183,6.986526095339003,0.027010683329993405,0.052600588812579924,76.5963445602987,6.661526228031737
C2J0K3,ED,0.15636393097302798,0.2704406922160774,43.977266854592045,5.93268967297158,0.0013634297833711995,0.0027231467473575258,76.5963445602987,6.226375774692036,0.00594594594595938,0.011821601289642507,56.621550667568265,14.027040209199697
C2J0K3,ES,0.031053294167036692,0.06023606023607936,51.01960407529639,12.086141407527677,0.0021118721461244176,0.004214843082536856,80.73413156775763,9.302753481654653,0.07989756722153445,0.14797249229311957,56.52433104425032,9.856172089707055
C4E9I1,ED,0.24178762414057112,0.38941864041833657,60.241181927316134,11.504045719784171,0.01868748903316802,0.03668934630953821,68.14690014960328,8.890946295423822,0.006003485895042244,0.011935318275160343,101.47906187977893,27.83058156627551
C4E9I1,ES,1.6969285593076245e-14,1.6969285593076245e-14,69.36137253543934,27.976342237970645,5.562044607597723e-15,5.562044607597723e-15,73.56629663099808,16.69017340951827,1.470588235294096e-14,1.470588235294096e-14,109.63576058932597,39.9687305321072
C5M4S2,ED,0.5452208245340231,0.7056866123952719,44.66542286825459,5.631544793852909,0.10429447852761736,0.18888888888889707,42.906875905849866,6.658495788617412,0.2186525058081698,0.35884307424151995,50.75431016179808,7.608473716361289
C5M4S2,ES,0.32245748004166397,0.4876640419947574,61.27805479941412,7.9986062043698025,0.13845958956170334,0.24324023589630306,47.085029467974216,6.863680120668171,0.17975413948821903,0.30473152578416474,59.033888572581766,10.315109356533197
